Países,Anos,Cod país,Expectativa de vida,Região,Grupo de renda
Vietnam,2012,VNM,74.958,East Asia & Pacific,Lower middle income
Vanuatu,2012,VUT,69.421,East Asia & Pacific,Lower middle income
Samoa,2012,WSM,72.136,East Asia & Pacific,Lower middle income
South Africa,2012,ZAF,60.06,Sub-Saharan Africa,Upper middle income
Zambia,2012,ZMB,58.502,Sub-Saharan Africa,Low income
Zimbabwe,2012,ZWE,55.032,Sub-Saharan Africa,Lower middle income
Afghanistan,2013,AFG,62.525,South Asia,Low income
Angola,2013,AGO,58.054,Sub-Saharan Africa,Lower middle income
Albania,2013,ALB,77.554,Europe & Central Asia,Upper middle income
Andorra,2013,AND,,Europe & Central Asia,High income
United Arab Emirates,2013,ARE,76.903,Middle East & North Africa,High income
Argentina,2013,ARG,75.756,Latin America & Caribbean,Upper middle income
Armenia,2013,ARM,74.056,Europe & Central Asia,Upper middle income
American Samoa,2013,ASM,,East Asia & Pacific,Upper middle income
Antigua and Barbuda,2013,ATG,76.218,Latin America & Caribbean,High income
Australia,2013,AUS,82.14878048780488,East Asia & Pacific,High income
Austria,2013,AUT,81.13658536585366,Europe & Central Asia,High income
Azerbaijan,2013,AZE,71.768,Europe & Central Asia,Upper middle income
Burundi,2013,BDI,59.148,Sub-Saharan Africa,Low income
Belgium,2013,BEL,80.58780487804879,Europe & Central Asia,High income
Benin,2013,BEN,60.092,Sub-Saharan Africa,Lower middle income
Burkina Faso,2013,BFA,58.937,Sub-Saharan Africa,Low income
Bangladesh,2013,BGD,70.93,South Asia,Lower middle income
Bulgaria,2013,BGR,74.8609756097561,Europe & Central Asia,Upper middle income
Bahrain,2013,BHR,76.484,Middle East & North Africa,High income
Bosnia and Herzegovina,2013,BIH,76.569,Europe & Central Asia,Upper middle income
Belarus,2013,BLR,72.47073170731707,Europe & Central Asia,Upper middle income
Belize,2013,BLZ,73.452,Latin America & Caribbean,Upper middle income
Bermuda,2013,BMU,80.57243902439025,North America,High income
Bolivia,2013,BOL,69.468,Latin America & Caribbean,Lower middle income
Brazil,2013,BRA,74.483,Latin America & Caribbean,Upper middle income
Barbados,2013,BRB,78.633,Latin America & Caribbean,High income
Bhutan,2013,BTN,69.662,South Asia,Lower middle income
Botswana,2013,BWA,64.976,Sub-Saharan Africa,Upper middle income
Central African Republic,2013,CAF,49.371,Sub-Saharan Africa,Low income
Canada,2013,CAN,81.7487804878049,North America,High income
Switzerland,2013,CHE,82.79756097560977,Europe & Central Asia,High income
Chile,2013,CHL,79.349,Latin America & Caribbean,High income
China,2013,CHN,75.321,East Asia & Pacific,Upper middle income
Cote d'Ivoire,2013,CIV,54.906,Sub-Saharan Africa,Lower middle income
Cameroon,2013,CMR,56.576,Sub-Saharan Africa,Lower middle income
Colombia,2013,COL,76.105,Latin America & Caribbean,Upper middle income
Comoros,2013,COM,62.922,Sub-Saharan Africa,Lower middle income
Costa Rica,2013,CRI,79.234,Latin America & Caribbean,Upper middle income
Cuba,2013,CUB,78.485,Latin America & Caribbean,Upper middle income
Cyprus,2013,CYP,79.999,Europe & Central Asia,High income
Germany,2013,DEU,80.49024390243903,Europe & Central Asia,High income
Djibouti,2013,DJI,62.239,Middle East & North Africa,Lower middle income
Dominica,2013,DMA,,Latin America & Caribbean,Upper middle income
Denmark,2013,DNK,80.3,Europe & Central Asia,High income
Dominican Republic,2013,DOM,72.763,Latin America & Caribbean,Upper middle income
Algeria,2013,DZA,75.661,Middle East & North Africa,Lower middle income
Ecuador,2013,ECU,75.707,Latin America & Caribbean,Upper middle income
Eritrea,2013,ERI,63.726,Sub-Saharan Africa,Low income
Spain,2013,ESP,83.07804878048782,Europe & Central Asia,High income
Estonia,2013,EST,77.14146341463415,Europe & Central Asia,High income
Ethiopia,2013,ETH,63.961,Sub-Saharan Africa,Low income
Finland,2013,FIN,80.97560975609757,Europe & Central Asia,High income
Fiji,2013,FJI,66.95,East Asia & Pacific,Upper middle income
France,2013,FRA,82.21951219512196,Europe & Central Asia,High income
Gabon,2013,GAB,63.648,Sub-Saharan Africa,Upper middle income
United Kingdom,2013,GBR,81.0048780487805,Europe & Central Asia,High income
Georgia,2013,GEO,72.412,Europe & Central Asia,Upper middle income
Ghana,2013,GHA,62.064,Sub-Saharan Africa,Lower middle income
Guinea,2013,GIN,58.447,Sub-Saharan Africa,Low income
Guinea-Bissau,2013,GNB,56.117,Sub-Saharan Africa,Low income
Equatorial Guinea,2013,GNQ,56.642,Sub-Saharan Africa,Upper middle income
Greece,2013,GRC,81.28536585365853,Europe & Central Asia,High income
Grenada,2013,GRD,72.579,Latin America & Caribbean,Upper middle income
Greenland,2013,GRL,71.57341463414636,Europe & Central Asia,High income
Guatemala,2013,GTM,72.596,Latin America & Caribbean,Upper middle income
Guam,2013,GUM,78.649,East Asia & Pacific,High income
Guyana,2013,GUY,68.819,Latin America & Caribbean,Upper middle income
Honduras,2013,HND,74.051,Latin America & Caribbean,Lower middle income
Croatia,2013,HRV,77.1268292682927,Europe & Central Asia,High income
Haiti,2013,HTI,61.658,Latin America & Caribbean,Lower middle income
Hungary,2013,HUN,75.5658536585366,Europe & Central Asia,High income
Indonesia,2013,IDN,70.179,East Asia & Pacific,Lower middle income
India,2013,IND,67.931,South Asia,Lower middle income
Ireland,2013,IRL,80.94878048780488,Europe & Central Asia,High income
Iraq,2013,IRQ,69.437,Middle East & North Africa,Upper middle income
Iceland,2013,ISL,82.06097560975611,Europe & Central Asia,High income
Israel,2013,ISR,82.05609756097562,Middle East & North Africa,High income
Italy,2013,ITA,82.69024390243902,Europe & Central Asia,High income
Jamaica,2013,JAM,74.01,Latin America & Caribbean,Upper middle income
Jordan,2013,JOR,73.851,Middle East & North Africa,Upper middle income
Japan,2013,JPN,83.3319512195122,East Asia & Pacific,High income
Kazakhstan,2013,KAZ,70.62,Europe & Central Asia,Upper middle income
Kenya,2013,KEN,63.419,Sub-Saharan Africa,Lower middle income
Cambodia,2013,KHM,67.888,East Asia & Pacific,Lower middle income
Kiribati,2013,KIR,66.69,East Asia & Pacific,Lower middle income
Kuwait,2013,KWT,74.885,Middle East & North Africa,High income
Lebanon,2013,LBN,78.683,Middle East & North Africa,Lower middle income
Liberia,2013,LBR,61.186,Sub-Saharan Africa,Low income
Libya,2013,LBY,71.907,Middle East & North Africa,Upper middle income
Sri Lanka,2013,LKA,75.974,South Asia,Lower middle income
Lesotho,2013,LSO,48.663,Sub-Saharan Africa,Lower middle income
Lithuania,2013,LTU,73.91463414634146,Europe & Central Asia,High income
Luxembourg,2013,LUX,81.8,Europe & Central Asia,High income
Latvia,2013,LVA,73.98292682926831,Europe & Central Asia,High income
Morocco,2013,MAR,75.227,Middle East & North Africa,Lower middle income
Monaco,2013,MCO,,Europe & Central Asia,High income
Moldova,2013,MDA,70.968,Europe & Central Asia,Upper middle income
Madagascar,2013,MDG,64.713,Sub-Saharan Africa,Low income
Maldives,2013,MDV,77.018,South Asia,Upper middle income
Mexico,2013,MEX,74.93,Latin America & Caribbean,Upper middle income
Marshall Islands,2013,MHL,,East Asia & Pacific,Upper middle income
North Macedonia,2013,MKD,75.4,Europe & Central Asia,Upper middle income
Mali,2013,MLI,56.578,Sub-Saharan Africa,Low income
Malta,2013,MLT,81.74634146341464,Middle East & North Africa,High income
Myanmar,2013,MMR,64.921,East Asia & Pacific,Lower middle income
Montenegro,2013,MNE,76.49024390243903,Europe & Central Asia,Upper middle income
Mongolia,2013,MNG,68.566,East Asia & Pacific,Lower middle income
Northern Mariana Islands,2013,MNP,,East Asia & Pacific,High income
Mozambique,2013,MOZ,54.949,Sub-Saharan Africa,Low income
Mauritania,2013,MRT,63.366,Sub-Saharan Africa,Lower middle income
Mauritius,2013,MUS,74.01707317073172,Sub-Saharan Africa,Upper middle income
Malawi,2013,MWI,59.931,Sub-Saharan Africa,Low income
Malaysia,2013,MYS,75.072,East Asia & Pacific,Upper middle income
Namibia,2013,NAM,60.513,Sub-Saharan Africa,Upper middle income
Niger,2013,NER,59.455,Sub-Saharan Africa,Low income
Nigeria,2013,NGA,52.228,Sub-Saharan Africa,Lower middle income
Nicaragua,2013,NIC,73.197,Latin America & Caribbean,Lower middle income
Netherlands,2013,NLD,81.3048780487805,Europe & Central Asia,High income
Norway,2013,NOR,81.75121951219514,Europe & Central Asia,High income
Nepal,2013,NPL,68.806,South Asia,Lower middle income
Nauru,2013,NRU,,East Asia & Pacific,High income
New Zealand,2013,NZL,81.40731707317073,East Asia & Pacific,High income
Oman,2013,OMN,76.388,Middle East & North Africa,High income
Pakistan,2013,PAK,66.117,South Asia,Lower middle income
Panama,2013,PAN,77.386,Latin America & Caribbean,High income
Peru,2013,PER,75.258,Latin America & Caribbean,Upper middle income
Philippines,2013,PHL,70.315,East Asia & Pacific,Lower middle income
Palau,2013,PLW,,East Asia & Pacific,Upper middle income
Papua New Guinea,2013,PNG,62.892,East Asia & Pacific,Lower middle income
Poland,2013,POL,77.0,Europe & Central Asia,High income
Puerto Rico,2013,PRI,79.03434146341463,Latin America & Caribbean,High income
Portugal,2013,PRT,80.7219512195122,Europe & Central Asia,High income
Paraguay,2013,PRY,73.274,Latin America & Caribbean,Upper middle income
Qatar,2013,QAT,79.527,Middle East & North Africa,High income
Romania,2013,ROU,75.06341463414634,Europe & Central Asia,High income
Rwanda,2013,RWA,66.219,Sub-Saharan Africa,Low income
Saudi Arabia,2013,SAU,74.402,Middle East & North Africa,High income
Sudan,2013,SDN,63.875,Sub-Saharan Africa,Low income
Senegal,2013,SEN,65.939,Sub-Saharan Africa,Lower middle income
Singapore,2013,SGP,82.24634146341465,East Asia & Pacific,High income
Solomon Islands,2013,SLB,71.601,East Asia & Pacific,Lower middle income
Sierra Leone,2013,SLE,51.731,Sub-Saharan Africa,Low income
El Salvador,2013,SLV,71.935,Latin America & Caribbean,Lower middle income
San Marino,2013,SMR,,Europe & Central Asia,High income
Somalia,2013,SOM,55.104,Sub-Saharan Africa,Low income
Serbia,2013,SRB,75.18536585365854,Europe & Central Asia,Upper middle income
South Sudan,2013,SSD,56.2,Sub-Saharan Africa,Low income
Sao Tome and Principe,2013,STP,68.695,Sub-Saharan Africa,Lower middle income
Suriname,2013,SUR,71.002,Latin America & Caribbean,Upper middle income
Slovenia,2013,SVN,80.3219512195122,Europe & Central Asia,High income
Sweden,2013,SWE,81.9560975609756,Europe & Central Asia,High income
Eswatini,2013,SWZ,51.699,Sub-Saharan Africa,Lower middle income
Seychelles,2013,SYC,73.11951219512196,Sub-Saharan Africa,High income
Chad,2013,TCD,52.386,Sub-Saharan Africa,Low income
Togo,2013,TGO,59.16,Sub-Saharan Africa,Low income
Thailand,2013,THA,75.378,East Asia & Pacific,Upper middle income
Tajikistan,2013,TJK,69.609,Europe & Central Asia,Lower middle income
Turkmenistan,2013,TKM,67.375,Europe & Central Asia,Upper middle income
Tonga,2013,TON,70.335,East Asia & Pacific,Upper middle income
Trinidad and Tobago,2013,TTO,72.582,Latin America & Caribbean,High income
Tunisia,2013,TUN,75.552,Middle East & North Africa,Lower middle income
Tuvalu,2013,TUV,,East Asia & Pacific,Upper middle income
Tanzania,2013,TZA,61.398,Sub-Saharan Africa,Lower middle income
Uganda,2013,UGA,59.881,Sub-Saharan Africa,Low income
Ukraine,2013,UKR,71.15951219512196,Europe & Central Asia,Lower middle income
Uruguay,2013,URY,77.124,Latin America & Caribbean,High income
United States,2013,USA,78.74146341463415,North America,High income
Uzbekistan,2013,UZB,70.41,Europe & Central Asia,Lower middle income
Vietnam,2013,VNM,75.006,East Asia & Pacific,Lower middle income
Vanuatu,2013,VUT,69.57,East Asia & Pacific,Lower middle income
Samoa,2013,WSM,72.351,East Asia & Pacific,Lower middle income
South Africa,2013,ZAF,61.099,Sub-Saharan Africa,Upper middle income
Zambia,2013,ZMB,59.746,Sub-Saharan Africa,Low income
Zimbabwe,2013,ZWE,56.897,Sub-Saharan Africa,Lower middle income
Afghanistan,2014,AFG,62.966,South Asia,Low income
Angola,2014,AGO,58.776,Sub-Saharan Africa,Lower middle income
Albania,2014,ALB,77.813,Europe & Central Asia,Upper middle income
Andorra,2014,AND,,Europe & Central Asia,High income
United Arab Emirates,2014,ARE,77.095,Middle East & North Africa,High income
Argentina,2014,ARG,75.913,Latin America & Caribbean,Upper middle income
Armenia,2014,ARM,74.273,Europe & Central Asia,Upper middle income
American Samoa,2014,ASM,,East Asia & Pacific,Upper middle income
Antigua and Barbuda,2014,ATG,76.349,Latin America & Caribbean,High income
Australia,2014,AUS,82.3,East Asia & Pacific,High income
Austria,2014,AUT,81.49024390243903,Europe & Central Asia,High income
Azerbaijan,2014,AZE,72.022,Europe & Central Asia,Upper middle income
Burundi,2014,BDI,59.665,Sub-Saharan Africa,Low income
Belgium,2014,BEL,81.28780487804877,Europe & Central Asia,High income
Benin,2014,BEN,60.345,Sub-Saharan Africa,Lower middle income
Burkina Faso,2014,BFA,59.45,Sub-Saharan Africa,Low income
Bangladesh,2014,BGD,71.231,South Asia,Lower middle income
Bulgaria,2014,BGR,74.46585365853659,Europe & Central Asia,Upper middle income
Bahrain,2014,BHR,76.624,Middle East & North Africa,High income
Bosnia and Herzegovina,2014,BIH,76.723,Europe & Central Asia,Upper middle income
Belarus,2014,BLR,72.97073170731709,Europe & Central Asia,Upper middle income
Belize,2014,BLZ,73.782,Latin America & Caribbean,Upper middle income
Bermuda,2014,BMU,80.79731707317075,North America,High income
Bolivia,2014,BOL,69.891,Latin America & Caribbean,Lower middle income
Brazil,2014,BRA,74.745,Latin America & Caribbean,Upper middle income
Barbados,2014,BRB,78.717,Latin America & Caribbean,High income
Bhutan,2014,BTN,70.046,South Asia,Lower middle income
Botswana,2014,BWA,66.265,Sub-Saharan Africa,Upper middle income
Central African Republic,2014,CAF,50.129,Sub-Saharan Africa,Low income
Canada,2014,CAN,81.8,North America,High income
Switzerland,2014,CHE,83.19756097560976,Europe & Central Asia,High income
Chile,2014,CHL,79.504,Latin America & Caribbean,High income
China,2014,CHN,75.629,East Asia & Pacific,Upper middle income
Cote d'Ivoire,2014,CIV,55.508,Sub-Saharan Africa,Lower middle income
Cameroon,2014,CMR,57.083,Sub-Saharan Africa,Lower middle income
Colombia,2014,COL,76.322,Latin America & Caribbean,Upper middle income
Comoros,2014,COM,63.214,Sub-Saharan Africa,Lower middle income
Costa Rica,2014,CRI,79.398,Latin America & Caribbean,Upper middle income
Cuba,2014,CUB,78.521,Latin America & Caribbean,Upper middle income
Cyprus,2014,CYP,80.178,Europe & Central Asia,High income
Germany,2014,DEU,81.09024390243904,Europe & Central Asia,High income
Djibouti,2014,DJI,63.171,Middle East & North Africa,Lower middle income
Dominica,2014,DMA,,Latin America & Caribbean,Upper middle income
Denmark,2014,DNK,80.7,Europe & Central Asia,High income
Dominican Republic,2014,DOM,73.003,Latin America & Caribbean,Upper middle income
Algeria,2014,DZA,75.878,Middle East & North Africa,Lower middle income
Ecuador,2014,ECU,75.923,Latin America & Caribbean,Upper middle income
Eritrea,2014,ERI,64.201,Sub-Saharan Africa,Low income
Spain,2014,ESP,83.22926829268293,Europe & Central Asia,High income
Estonia,2014,EST,77.03414634146343,Europe & Central Asia,High income
Ethiopia,2014,ETH,64.547,Sub-Saharan Africa,Low income
Finland,2014,FIN,81.18048780487807,Europe & Central Asia,High income
Fiji,2014,FJI,67.03,East Asia & Pacific,Upper middle income
France,2014,FRA,82.71951219512195,Europe & Central Asia,High income
Gabon,2014,GAB,64.318,Sub-Saharan Africa,Upper middle income
United Kingdom,2014,GBR,81.3048780487805,Europe & Central Asia,High income
Georgia,2014,GEO,72.707,Europe & Central Asia,Upper middle income
Ghana,2014,GHA,62.416,Sub-Saharan Africa,Lower middle income
Guinea,2014,GIN,59.016,Sub-Saharan Africa,Low income
Guinea-Bissau,2014,GNB,56.556,Sub-Saharan Africa,Low income
Equatorial Guinea,2014,GNQ,57.001,Sub-Saharan Africa,Upper middle income
Greece,2014,GRC,81.38536585365853,Europe & Central Asia,High income
Grenada,2014,GRD,72.503,Latin America & Caribbean,Upper middle income
Greenland,2014,GRL,71.98560975609757,Europe & Central Asia,High income
Guatemala,2014,GTM,72.935,Latin America & Caribbean,Upper middle income
Guam,2014,GUM,78.895,East Asia & Pacific,High income
Guyana,2014,GUY,69.049,Latin America & Caribbean,Upper middle income
Honduras,2014,HND,74.278,Latin America & Caribbean,Lower middle income
Croatia,2014,HRV,77.47804878048781,Europe & Central Asia,High income
Haiti,2014,HTI,62.069,Latin America & Caribbean,Lower middle income
Hungary,2014,HUN,75.76341463414634,Europe & Central Asia,High income
Indonesia,2014,IDN,70.481,East Asia & Pacific,Lower middle income
India,2014,IND,68.286,South Asia,Lower middle income
Ireland,2014,IRL,81.34878048780487,Europe & Central Asia,High income
Iraq,2014,IRQ,69.7,Middle East & North Africa,Upper middle income
Iceland,2014,ISL,82.86097560975611,Europe & Central Asia,High income
Israel,2014,ISR,82.15365853658537,Middle East & North Africa,High income
Italy,2014,ITA,83.09024390243904,Europe & Central Asia,High income
Jamaica,2014,JAM,74.042,Latin America & Caribbean,Upper middle income
Jordan,2014,JOR,73.969,Middle East & North Africa,Upper middle income
Japan,2014,JPN,83.5878048780488,East Asia & Pacific,High income
Kazakhstan,2014,KAZ,71.44,Europe & Central Asia,Upper middle income
Kenya,2014,KEN,64.135,Sub-Saharan Africa,Lower middle income
Cambodia,2014,KHM,68.273,East Asia & Pacific,Lower middle income
Kiribati,2014,KIR,66.995,East Asia & Pacific,Lower middle income
Kuwait,2014,KWT,75.019,Middle East & North Africa,High income
Lebanon,2014,LBN,78.732,Middle East & North Africa,Lower middle income
Liberia,2014,LBR,61.723,Sub-Saharan Africa,Low income
Libya,2014,LBY,71.981,Middle East & North Africa,Upper middle income
Sri Lanka,2014,LKA,76.147,South Asia,Lower middle income
Lesotho,2014,LSO,49.891,Sub-Saharan Africa,Lower middle income
